episode,epsilon,total_reward,avg_queue,avg_wait_s,avg_travel_s,throughput,switches,td_loss,q_table_states,avg_delay_s
127,0.4943,-1134.8615384615387,9.928333333333333,33.48870056497175,76.10734463276836,323,81,0.05117336783451065,,33.7090395480226
128,0.4916,-1424.769230769231,13.229166666666666,40.75257731958763,83.67525773195877,344,82,0.05261791580003875,,41.12307692307692
129,0.4889,-1390.415384615385,12.034166666666666,37.22538860103627,78.73056994818653,347,77,0.05424141053388869,,37.666666666666664
130,0.4862,-1155.8153846153846,9.9225,31.271767810026386,71.81266490765171,334,80,0.05296526050393272,,31.478947368421053
131,0.4835,-1243.0461538461539,12.604166666666666,42.59887005649718,84.24293785310735,308,79,0.05292173215918501,,46.39071038251366
132,0.4808,-931.0153846153847,8.0125,27.985380116959064,68.60526315789474,324,81,0.05466901859916295,,28.16374269005848
133,0.4781,-1916.1846153846154,17.875833333333333,53.30174563591022,100.14214463840399,369,79,0.0535101482004934,,54.27543424317618
134,0.4755,-1121.1538461538462,9.115833333333333,31.453757225433527,72.8092485549133,324,79,0.05483897420280624,,31.65028901734104
135,0.4729,-2321.2000000000003,23.534166666666668,73.96850393700787,122.79265091863518,337,77,0.052621602349977904,,80.34422110552764
136,0.4703,-1272.2769230769231,10.585833333333333,35.203342618384404,76.16991643454038,336,77,0.054892529806577335,,35.420612813370475
137,0.4677,-1389.1999999999998,11.696666666666667,39.36056338028169,82.68169014084508,324,79,0.05539419554995201,,39.60281690140845
138,0.4651,-1253.4,10.561666666666667,34.93628808864266,76.41828254847645,333,76,0.05503678187114658,,35.1606648199446
139,0.4625,-1402.1692307692308,12.226666666666667,38.036458333333336,79.99739583333333,345,77,0.05595094172457049,,38.278645833333336
140,0.4599,-1373.6153846153848,11.718333333333334,37.74123989218329,78.98921832884098,332,76,0.05274817706570718,,37.9622641509434
141,0.4574,-1812.6,16.5975,51.84073107049608,99.9738903394256,344,79,0.05370541964635529,,53.34203655352481
142,0.4549,-1281.2,10.665833333333333,33.95733333333333,76.07733333333333,352,77,0.05282633057165722,,34.26133333333333
143,0.4523,-910.2461538461539,7.4366666666666665,26.00293255131965,65.25219941348973,322,76,0.05293092874745854,,26.05247813411079
144,0.4498,-1316.9846153846158,10.84,36.359550561797754,77.95224719101124,326,76,0.05554735851784699,,36.587078651685395
145,0.4474,-1420.1999999999998,15.221666666666666,52.02571428571429,98.04,336,78,0.05411540977489722,,56.254285714285714
